"text"|"favorited"|"favoriteCount"|"replyToSN"|"created"|"truncated"|"replyToSID"|"id"|"replyToUID"|"statusSource"|"screenName"|"retweetCount"|"isRetweet"|"retweeted"|"longitude"|"latitude"
"802"|"RT @robjaykappa: This analyst on @CNN just suggested Donald Trump was in Jackson because of Jackson State Univ when in reality JSUTV was no‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:02|FALSE|NA|"768876855520747520"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"AjadeanPiper"|99|TRUE|FALSE|NA|NA
"803"|"RT @peterdaou: #Trump Campaign Manager @KellyannePolls Praises #ClintonFoundation, Admits @realDonaldTrump Contributed $100K https://t.co/C‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876855172534272"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"chirprn"|236|TRUE|FALSE|NA|NA
"804"|"RT @Taniel: QPac: 72% of nonwhites &amp; 73% of voters under 35‚Äîeven a majority of white men‚Äîthink Trump \"appeals to bigotry.\" https://t.co/cn3‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876854807715840"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Kslanee"|53|TRUE|FALSE|NA|NA
"805"|"RT @PrisonPlanet: Here's Sick Hillary embracing former KKK-leader &amp; racist Robert Byrd.

But Trump is the racist KKK candidate. https://t.c‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876854706999296"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"keithfisher972"|544|TRUE|FALSE|NA|NA
"806"|"RT @WayneDupreeShow: .@LynnePatton: Give Trump A Chance To Turn Things Around! https://t.co/OBCBFn5N1g via @WayneDupreeShow #TrumpTrain #Tr‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876854665027584"|NA|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>"|"lltowing"|300|TRUE|FALSE|NA|NA
"807"|"@Erwhatdidyousay I'll say it again,Trump is trying to lose the election,hence Inviting Farage."|FALSE|0|"Erwhatdidyousay"|2016-08-25 18:25:01|FALSE|"768876282717282304"|"768876854593851392"|"587867424"|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"stanmatthias14"|0|FALSE|FALSE|NA|NA
"808"|"Such is the nature of this beast called Trump that makes other right wing nut pols look sane and moderate. https://t.co/cJPzBbCRpW"|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876854572875776"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"niharshah"|0|FALSE|FALSE|NA|NA
"809"|"RT @BigStick2013: To MSM: If Trump &amp; his voters are racist, why are whites at rallys cheering &amp; clapping when Trump talks about helping the‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876854480699392"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"pattibenni1"|14|TRUE|FALSE|NA|NA
"810"|"Here's How Donald Trump Plans to Get Tough on China https://t.co/FaUcEVBQe9"|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876854384037889"|NA|"<a href=\"http://www.snsanalytics.com\" rel=\"nofollow\">SNS Analytics</a>"|"DonaldTrumpHub"|0|FALSE|FALSE|NA|NA
"811"|"RT @RosemryS: .MUST WATCH: Amazing new Trump ad! Together, we will bring back manufacturing to the USA https://ww  https://t.co/CIKq539kWt"|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876853826293761"|NA|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>"|"Nancy22197"|1259|TRUE|FALSE|NA|NA
"812"|"RT @DafnaLinzer: Bush's commerce secretary Carlos Gutierrez on Trump's new immigration rhetoric: \"doesn't matter what he says now, damage i‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876853574692864"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"sba1211"|97|TRUE|FALSE|NA|NA
"813"|"RT @CorrectRecord: #Trump surrogate @KatrinaPierson: He hasn't changed his immigration position, he has changed the words he is saying. htt‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876853381718018"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Dan2582Ortiz"|595|TRUE|FALSE|NA|NA
"814"|"RT @IngrahamAngle: WATCH: @LifeZette is live streaming @realDonaldTrump's rally in Manchester, NH now!

Tune in here: https://t.co/y5FgCtBH‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876853075378176"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"dawngpsalm63"|93|TRUE|FALSE|NA|NA
"815"|"RT @Bipartisanism: Rachel Maddow Confronts Trump Campaign Over ‚ÄòAbsurd‚Äô Doctor‚Äôs Letter, Hilarity‚Ä¶ https://t.co/3na5IirG3t https://t.co/Ojl‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876852811223040"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"TheJuliaNelson"|5|TRUE|FALSE|NA|NA
"816"|"\"@Trump_Videos: .@Nigel_Farage of the #brexit fame - We CAN do this! We can... https://t.co/OnCyR2YOmX by @realDonaldTrump via @c0nvey"|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876852563804160"|NA|"<a href=\"http://linkis.com\" rel=\"nofollow\">Turn sharing into growth!</a>"|"albeeland"|0|FALSE|FALSE|NA|NA
"817"|"RT @HCookAustin: Trump is currently polling between 0-1% among African-Americans. https://t.co/ehVrUbB8J0"|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876852391714816"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"CyndiPal"|1|TRUE|FALSE|NA|NA
"818"|"RT @TaraSetmayer: That's been my pushback argument for MONTHS but folks didn't have the ears to hear it or eyes to see what Trump is.  http‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876852286857216"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"LakerFan443224"|50|TRUE|FALSE|NA|NA
"819"|"RT @JYSexton: All you need to know about Trump's \"softening\" is that the fascists and Neo-Nazis aren't worried about it."|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876852266012672"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"publicradionerd"|47|TRUE|FALSE|NA|NA
"820"|"@USATODAY Trump (&amp; Bannon) has unleashed the White Nationalists on America. This is but one result. Dark times ahead."|FALSE|0|"USATODAY"|2016-08-25 18:25:01|FALSE|"768867074596671489"|"768876852219813888"|"15754281"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"GalenM57"|0|FALSE|FALSE|NA|NA
"821"|"RT @fdwilkinson: There's no \"I\" in TEAM but there is a \"T.\" And  \"T\" is the greatest letter in the world. @timobrien https://t.co/mJkkWCPWe‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876852060512256"|NA|"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"|"kirstensalyer"|1|TRUE|FALSE|NA|NA
"822"|"RT @Fb1Marissa: #HillarysOlympics #trumpindetroit Pastor Mark Burns Speaks at Donald Trump Rally in Jackson, MS - SPREAD THIS VIDE‚Ä¶ https:/‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876851892785152"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"MelissaPopow"|12|TRUE|FALSE|NA|NA
"823"|"RT @DAPUTERSHACK: Pastor Mark Burns at Donald Trump Rally in Austin, Texas [ HIGH ENERGY ] https://t.co/npn4dnb9Vd via @YouTube"|FALSE|0|NA|2016-08-25 18:25:01|FALSE|NA|"768876851490091008"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"MelissaPopow"|9|TRUE|FALSE|NA|NA
"824"|"RT @HillaryClinton: Why do so many Ku Klux Klan members support Trump?

\"A lot of what he believes, we believe in.\" https://t.co/AqB3DLKL9f"|FALSE|0|NA|2016-08-25 18:25:00|FALSE|NA|"768876850495967232"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"hbaltimore"|1698|TRUE|FALSE|NA|NA
"825"|"RT @PatrickSmiley11: @SheisfromBoston @Trump_ChooChoo @jg_stripe @JoeMyGod @MissTrumpTrain Lies, colludes, corrupt vs. Mean Talk? Puleeez h‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:00|FALSE|NA|"768876849980067841"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"CarrieKHutchens"|7|TRUE|FALSE|NA|NA
"826"|"RT @bakerlarry84: @FoxNews TRUMP IS NEVER HONEST, NO DIFFERENT THEN HILLARY  https://t.co/ZKW2bUtbd4 #NoTrumpOrHillary"|FALSE|0|NA|2016-08-25 18:25:00|FALSE|NA|"768876849850159108"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"bakerlarry84"|1|TRUE|FALSE|NA|NA
"827"|"RT @DavidRomo1968: @asamjulian @pastormarkburns Take it you were there Asa. Wish I was there as well. Pastor Burns is top tier &amp; of course‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:00|FALSE|NA|"768876849774596096"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"MelissaPopow"|6|TRUE|FALSE|NA|NA
"828"|"@SopanDeb Trump's problem is he always goes for the extreme. Which makes whatever he says unbelievable."|FALSE|0|"SopanDeb"|2016-08-25 18:25:00|FALSE|"768875952793382912"|"768876849481019392"|"48120914"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"imoore8904"|0|FALSE|FALSE|NA|NA
"829"|"RT @ScottAdamsSays: BTW, \"Smokey\" would be a good descriptor for Clinton. Same persuasion-oriented engineering as \"dark\" for Trump. https:/‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:00|FALSE|NA|"768876849187270656"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Non_PC_Guy"|90|TRUE|FALSE|NA|NA
"830"|"RT @latinovictoryus: Trump's shown time + again how little he respects Latinos + immigrants. Stop trying to make \"pivot\" happen. https://t.‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:00|FALSE|NA|"768876848964997121"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"graves197045"|31|TRUE|FALSE|NA|NA
"831"|"WATCH TRUMP...RALLY...NH..NOW...ON ONE AMERICA NEWS NETWORK @OANN"|FALSE|0|NA|2016-08-25 18:25:00|FALSE|NA|"768876848621191169"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"alysenwonderlnd"|0|FALSE|FALSE|NA|NA
"832"|"@ScentsyJules @hkreid most of them are right-wing trumpers who hate Obama bc he is AA so they don't care what Trump's done or says"|FALSE|0|"ScentsyJules"|2016-08-25 18:25:00|FALSE|"768866946733473793"|"768876848512196608"|"894215628"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"rnca_rnca"|0|FALSE|FALSE|NA|NA
"833"|"RT @JohnJHarwood: new Q national poll on whether Trump \"appeals to bigotry\": whites - 54% yes, 41% no; non-whites - 72% yes, 23% no"|FALSE|0|NA|2016-08-25 18:25:00|FALSE|NA|"768876848486969344"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"SusanCarver19"|78|TRUE|FALSE|NA|NA
"834"|"RT @JDiamond1: \"Release your taxes\" one man shouts as Trump speaks."|FALSE|0|NA|2016-08-25 18:25:00|FALSE|NA|"768876848080121856"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"SusanRSwecker"|13|TRUE|FALSE|NA|NA
"835"|"What Donald Trump is doing on the campaign trail https://t.co/bplWbSTpbf"|FALSE|0|NA|2016-08-25 18:25:00|FALSE|NA|"768876848038064128"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Ohiomom6"|0|FALSE|FALSE|NA|NA
"836"|"RT @Bruno_J_Navarro: Citigroup: A Trump Victory in November Could Cause a Global Recession https://t.co/1lirBZMm0L via @YahooFinance $C"|FALSE|0|NA|2016-08-25 18:25:00|FALSE|NA|"768876847928979458"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Mark4124NH"|1|TRUE|FALSE|NA|NA
"837"|"RT @KatyinIndy: BREAKING. Donald Trump Is Not On the Ballot In Minnesota | RedState https://t.co/xvrfR2L08r"|FALSE|0|NA|2016-08-25 18:25:00|FALSE|NA|"768876847870382080"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"kellyz713"|10|TRUE|FALSE|NA|NA
"838"|"RT @prioritiesUSA: .@realdonaldtrump has us agreeing with Jason Chaffetz. Incredible. https://t.co/XmJTNECFpP"|FALSE|0|NA|2016-08-25 18:25:00|FALSE|NA|"768876847690027008"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"damonbethea1"|15|TRUE|FALSE|NA|NA
"839"|"Clinton ad ties Trump to KKK, white supremacists - POLITICO

Robert Byrd unavailable for comment. Dems backed KKK https://t.co/92vPXuCVde"|FALSE|0|NA|2016-08-25 18:25:00|FALSE|NA|"768876847220264961"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"kmcccomcastnet"|0|FALSE|FALSE|NA|NA
"840"|"Trump is a liar, trump is a liar, trump is a liar. He does repeat everything 3 times, right?"|FALSE|0|NA|2016-08-25 18:25:00|FALSE|NA|"768876847018881025"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"border_sharon"|0|FALSE|FALSE|NA|NA
"841"|"@foxnewspolitics MR TRUMP if the SHEETS FIT WEAR THEMÌ†ΩÌ∏ùÌ†ΩÌ∏ùÌ†ΩÌ∏ùÌ†ΩÌ∏ùÌ†ΩÌ∏ùÌ†ΩÌ∏ùÌ†ΩÌ∏ùÌ†ΩÌ∏ù"|FALSE|0|"foxnewspolitics"|2016-08-25 18:24:59|FALSE|"768874776047652865"|"768876846758916096"|"16032925"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"grumpymoochie12"|0|FALSE|FALSE|NA|NA
"842"|"RT @AmericanMex067: No matter how U haters spin it, #LatinosForTrump is crushing your liberal lies. 
#OperationTacoBowl 
#AltRightMeans 
ht‚Ä¶"|FALSE|0|NA|2016-08-25 18:24:59|FALSE|NA|"768876846721200128"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"anthonycasey2"|21|TRUE|FALSE|NA|NA
"843"|"Trump is not responsible for what others think, do or say!   Clinton ad hits Trump on white nationalist support https://t.co/5FhRYLNZOO"|FALSE|0|NA|2016-08-25 18:24:59|FALSE|NA|"768876846641328128"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"SMastroianna"|0|FALSE|FALSE|NA|NA
"844"|"RT @az_valentine: Americans for Trump put America first https://t.co/Q999hk8OlX"|FALSE|0|NA|2016-08-25 18:24:59|FALSE|NA|"768876846607798272"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"AZjbc"|2|TRUE|FALSE|NA|NA
"845"|"I suppose my question is whether Falwell always had those thoughts and kept them to himself or if it's Trump's influence."|FALSE|0|"RINOPundit"|2016-08-25 18:24:59|FALSE|"768876571742638080"|"768876846599573504"|"1507957903"|"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"|"RINOPundit"|0|FALSE|FALSE|NA|NA
"846"|"@AriesSpears they don't realize that they are ignorant, that Trump is ignorant and that he inherited millions from his pop.  Not self made"|FALSE|0|"AriesSpears"|2016-08-25 18:24:59|FALSE|"768820124807753739"|"768876846566039552"|"30887601"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"The_G_Double"|0|FALSE|FALSE|NA|NA
"847"|"RT @PoliticsNewsGM: Nigel Farage Inspires the Trump Train as ‚ÄúTHE PEOPLE‚ÄôS ARMY‚Äù Unites Against the Globalist‚Ä¶ https://t.co/guW3BlhBJJ http‚Ä¶"|FALSE|0|NA|2016-08-25 18:24:59|FALSE|NA|"768876846167433217"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"TheCoffeeHeaven"|2|TRUE|FALSE|NA|NA
"848"|"RT @shawgerald4: @DanScavino This will be a Trump landslide This November Ì†ΩÌ∏è https://t.co/DZ2ezuTpM8"|FALSE|0|NA|2016-08-25 18:24:59|FALSE|NA|"768876845894737920"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"wisecc1"|38|TRUE|FALSE|NA|NA
"849"|"RT @bluestein: Your glimpse of Donald Trump‚Äôs Georgia leadership¬†team https://t.co/SEKIMaHceD"|FALSE|0|NA|2016-08-25 18:24:59|FALSE|NA|"768876845764866049"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"BCP229"|8|TRUE|FALSE|NA|NA
"850"|"RT @JacloPac: #Republicans look the other way &amp; #Trump's racist support grows fm the bowels of America. The sympathizers must go! https://t‚Ä¶"|FALSE|0|NA|2016-08-25 18:24:59|FALSE|NA|"768876845689438208"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"aturipepe"|21|TRUE|FALSE|NA|NA
"851"|"RT @MaxBoot: Trump campaign positions are like the weather. If you don't like them, wait a few minutes and they'll change."|FALSE|0|NA|2016-08-25 18:24:59|FALSE|NA|"768876843915055105"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"TrashyChic"|171|TRUE|FALSE|NA|NA
"852"|"RT @rachel: Trump ruining Ann Coulter's book tour is the only good thing he's done this election cycle https://t.co/JM1L4zpyzG"|FALSE|0|NA|2016-08-25 18:24:59|FALSE|NA|"768876843764244481"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"artismarti"|3|TRUE|FALSE|NA|NA
"853"|"RT @doug69: REMINDER=&gt; Tea Party for Trump Rally - Sunday August 28 in Festus, MO https://t.co/TZGNscwu2b"|FALSE|0|NA|2016-08-25 18:24:59|FALSE|NA|"768876843717894144"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"DennisMurphy15"|13|TRUE|FALSE|NA|NA
"854"|"RT @GrrrGraphics: #AltRightMeans...\"The kids are AltRight! \"  #TrumpPence16 #Trump goal full time cartoons! https://t.co/2FGmMQ1bBo https:/‚Ä¶"|FALSE|0|NA|2016-08-25 18:24:59|FALSE|NA|"768876843562835969"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"JohnAndris"|127|TRUE|FALSE|NA|NA
"855"|"RT @HillaryClinton: There's a reason the most hateful fringe of the right wing is supporting Donald Trump.
https://t.co/AqB3DM2m0N"|FALSE|0|NA|2016-08-25 18:24:59|FALSE|NA|"768876843562696704"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Jocywosey"|6556|TRUE|FALSE|NA|NA
"856"|"RT @colbster: @PiercedSkull Trump is a serial liar. He only sees minorities as votes, not as people. Hillary fights 4 civil rights https://‚Ä¶"|FALSE|0|NA|2016-08-25 18:24:59|FALSE|NA|"768876843491594240"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"PiercedSkull"|2|TRUE|FALSE|NA|NA
"857"|"RT @thinkerdamous: @cdelbrocco @pduetswithBabs @politicususa @PoliticusSarah Why does Trump always have a look on his face like he just gav‚Ä¶"|FALSE|0|NA|2016-08-25 18:24:59|FALSE|NA|"768876843369893888"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"cdelbrocco"|1|TRUE|FALSE|NA|NA
"858"|"RT @KrackKids: Ì†ΩÌ∏™Ì†ΩÌ∏Ç Trump supporters funny but dumb at the same time https://t.co/yyzfo0PXlK"|FALSE|0|NA|2016-08-25 18:24:59|FALSE|NA|"768876843239780352"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"TyrellMauzy"|534|TRUE|FALSE|NA|NA
"859"|"RT @kg_franklin: Yep RepubliKKKan TRUMP TRAIN has quite a LOT of crooks racists bigots liars idiots &amp; sexual predators.Whadda crew! https:/‚Ä¶"|FALSE|0|NA|2016-08-25 18:24:59|FALSE|NA|"768876843156013056"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"9a1e6c8a99984e2"|4|TRUE|FALSE|NA|NA
"860"|"Hey, @adamtodbrown you might want to look at #OperationTacoBowl
I wonder how much Trump pays his shills."|FALSE|0|NA|2016-08-25 18:24:58|FALSE|NA|"768876841876631552"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"JDACW"|0|FALSE|FALSE|NA|NA
"861"|"@SIRF_Report unlike Trump lol, two shitty choices face it !"|FALSE|0|"SIRF_Report"|2016-08-25 18:24:58|FALSE|"768840640750837760"|"768876841792831488"|"1631140573"|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"ZackyA89"|0|FALSE|FALSE|NA|NA
"862"|"RT @__coolterd: @chaseeloo trump, trump, trump around trump up, trump up, and get down"|FALSE|0|NA|2016-08-25 18:24:58|FALSE|NA|"768876841557819397"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"CT_Roach"|2|TRUE|FALSE|NA|NA
"863"|"RT @SeIpsa: @SethAMandel In about a month Trump will say he never wanted to deport anyone and always wanted a path to citizenship. But stil‚Ä¶"|FALSE|0|NA|2016-08-25 18:24:58|FALSE|NA|"768876841373433856"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"JamesBham"|2|TRUE|FALSE|NA|NA
"864"|"RT @stuartpstevens: Following Trump on immigration is like trying to follow the plot of a Mexican soap opera. You can‚Äôt miss an episode."|FALSE|0|NA|2016-08-25 18:24:58|FALSE|NA|"768876841356492800"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"_ESaavedra"|62|TRUE|FALSE|NA|NA
"865"|"@jeneps What does she knows about internet? She hardly knows e-mail!"|FALSE|0|"jeneps"|2016-08-25 18:24:58|FALSE|"768876515521990657"|"768876841264308224"|"45399148"|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Only__Trump"|0|FALSE|FALSE|NA|NA
"866"|"RT @JustTrueBlue: This is brilliant. #Trump https://t.co/pxB6IbHHqx"|FALSE|0|NA|2016-08-25 18:24:58|FALSE|NA|"768876840911896576"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"thefonefixer2"|22|TRUE|FALSE|NA|NA
"867"|"Someone need to ask Trump what are his ties with the kkk and Puttin and his corruption"|FALSE|0|NA|2016-08-25 18:24:58|FALSE|NA|"768876840391815169"|NA|"<a href=\"http://www.cloudhopper.com/\" rel=\"nofollow\">Cloudhopper</a>"|"KillingNeed"|0|FALSE|FALSE|NA|NA
"868"|"Where's #Melania Hiding ? Oh busy seeing lawyers again defamation - #Trump is the definition. #ImWithHer2016  https://t.co/phLJnTzuh8"|FALSE|0|NA|2016-08-25 18:24:58|FALSE|NA|"768876840312250368"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"debbie_marney41"|0|FALSE|FALSE|NA|NA
"869"|"Clinton Foundation scandals will be good fodder for Trump https://t.co/30uaFOov8H"|FALSE|0|NA|2016-08-25 18:24:58|FALSE|NA|"768876839989194752"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HeliaERossini"|0|FALSE|FALSE|NA|NA
"870"|"Clinton Leads Trump by 10 Points in New Poll of Likely Voters: A Quinnepiac University poll shows the Democra... https://t.co/huLGGDeIAh"|FALSE|0|NA|2016-08-25 18:24:58|FALSE|NA|"768876839917891584"|NA|"<a href=\"http://twitterfeed.com\" rel=\"nofollow\">twitterfeed</a>"|"richards_iam"|0|FALSE|FALSE|NA|NA
"871"|"RT @michaelkeyes: Video: Black Trump Supporter Sick of MEDIA LIES Demands Apology, ‚ÄúWE‚ÄôRE NOT RACIST!‚Äù https://t.co/zjQnYn1Q50 via @FunnyGe‚Ä¶"|FALSE|0|NA|2016-08-25 18:24:58|FALSE|NA|"768876839821508608"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"SpecialKMB1969"|49|TRUE|FALSE|NA|NA
"872"|"RT @RepStevenSmith: #AltRightMeans the media is trying to create a stereotype for each and every Trump supporter, which is racist and bigot‚Ä¶"|FALSE|0|NA|2016-08-25 18:24:58|FALSE|NA|"768876839536365568"|NA|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>"|"notguiltymlud2"|21|TRUE|FALSE|NA|NA
"873"|"RT @BuzzStandard: 15 other poorly timed books by Ann Coulter https://t.co/EuUlzOcbfU"|FALSE|0|NA|2016-08-25 18:24:58|FALSE|NA|"768876839490256896"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"BilboBagman"|1|TRUE|FALSE|NA|NA
"874"|"I'VE BEEN TWEETIN' ABOUT \"THE DARK SIDE\" FOR A WHILE NOW. I BELIEVE TRUMP WANTS SLAVERY BACK, ETC. https://t.co/dgsNW26pxF"|FALSE|0|NA|2016-08-25 18:24:58|FALSE|NA|"768876839263670276"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"WalkWithMePlz"|0|FALSE|FALSE|NA|NA
"875"|"RT @steph93065: Hillary cannot brag about her \"experience\" at the State Dept. because it's now inextricably linked to the Clinton [Cash] Fo‚Ä¶"|FALSE|0|NA|2016-08-25 18:24:58|FALSE|NA|"768876839058104320"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"1pitbullharley"|116|TRUE|FALSE|NA|NA
"876"|"RT @AC360: Hillary Clinton responds to Trump calling her a bigot: \"He is taking a hate movement mainstream\" https://t.co/xyYjhBKRms"|FALSE|0|NA|2016-08-25 18:24:58|FALSE|NA|"768876838835793920"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"thivyarubini23"|260|TRUE|FALSE|NA|NA
